"ID","Fall 2021","Spring 2022","Fall 2022","Spring 2023","Fall 2023","Spring 2024","Fall 2024","Spring 2025"
874794164,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
874809319,"CyFlex","CyFlex","CyFlex","CyFlex","Campanile","Campanile","Campanile","Campanile"
874852158,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
874861277,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
874890181,"Cardinal","Cardinal","CyFlex","CyFlex",NA,NA,NA,NA
874962376,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
874965302,NA,NA,"Bronze","Bronze",NA,NA,NA,NA
874975383,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
874991306,"105 Flex Block",NA,NA,NA,NA,NA,NA,NA
875046015,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
875055557,NA,NA,"Cyclone","Cyclone","Cardinal","Cardinal","Campanile","Campanile"
875143182,NA,NA,NA,NA,NA,NA,"Gold","Gold"
875173609,NA,NA,"Gold","Gold",NA,NA,NA,NA
875196622,"Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal"
875207721,"Cardinal","Gold",NA,NA,NA,NA,NA,NA
875326842,"Cyclone","Cyclone",NA,NA,NA,NA,NA,NA
875377885,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
875379855,"Cardinal","Cardinal","Silver","Silver",NA,NA,NA,NA
875393808,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
875416966,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
875442949,NA,NA,"Cardinal","Silver","Campanile","Campanile","100 Meal Blocks","50 Meal Blocks"
875508095,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
875528064,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
875565086,"Cardinal","Cardinal","Cardinal","105 Flex Block",NA,NA,"100 Meal Blocks",NA
875645463,NA,NA,NA,NA,NA,NA,"Gold","Gold"
875688183,"Cardinal","Cardinal","Gold","Bronze",NA,NA,NA,NA
875786225,NA,NA,"Gold","Gold","Cardinal","Cardinal",NA,NA
875804294,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
875809303,NA,NA,"105 Flex Block",NA,NA,NA,NA,NA
875864358,NA,NA,"CyFlex","CyFlex","Gold","Gold",NA,NA
876012170,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
876016655,"Cardinal","Cardinal",NA,NA,NA,NA,"100 Meal Blocks",NA
876035287,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
876041501,NA,NA,"Cardinal","Cardinal",NA,NA,"Campanile","Campanile"
876052507,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
876086616,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal","Gold","Gold"
876148809,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
876171641,NA,NA,"Cardinal","Cardinal","Campanile","Campanile","50 Meal Blocks",NA
876198703,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
876215833,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
876217841,"Gold","Gold",NA,NA,NA,NA,NA,NA
876271806,"50 Flex Block","25 Flex Block","50 Flex Block",NA,NA,NA,NA,NA
876337944,NA,NA,NA,"105 Flex Block",NA,NA,NA,"100 Meal Blocks"
876404059,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
876423019,NA,NA,NA,NA,"Cardinal","Cardinal","50 Meal Blocks","25 Meal Blocks"
876560022,NA,NA,"Cardinal","Cardinal","Campanile","Campanile",NA,NA
876588162,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
876606914,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
876647956,NA,NA,NA,NA,NA,NA,"Campanile","Campanile"
876670248,NA,NA,NA,NA,NA,NA,"Cardinal",NA
876682993,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
876684238,NA,NA,"Cardinal",NA,NA,NA,NA,NA
876685519,NA,"25 Flex Block",NA,NA,NA,NA,NA,NA
876694258,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
876720212,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
876722724,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
876764357,"Cardinal","Cardinal","Bronze","Bronze","Campanile","Campanile",NA,NA
876826919,"Cyclone","Cyclone",NA,NA,NA,NA,NA,NA
876850342,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal",NA
876863469,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
876914509,NA,NA,NA,NA,NA,"50 Meal Blocks",NA,NA
876938553,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
876980588,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
876988584,NA,NA,NA,NA,"Cardinal","Gold","Campanile","Campanile"
877047854,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
877054564,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
877054728,NA,NA,NA,NA,"Gold","Gold",NA,NA
877090481,NA,NA,NA,NA,"Gold","Gold",NA,NA
877121710,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
877123828,NA,NA,"Cardinal","Cardinal","100 Meal Blocks",NA,NA,NA
877136855,"Gold","Gold",NA,NA,NA,NA,NA,NA
877182495,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
877191790,"Cardinal","Cardinal","50 Flex Block",NA,NA,NA,NA,NA
877195897,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
877222820,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
877300902,NA,NA,NA,NA,"Cardinal","Cardinal","25 Meal Blocks, Campanile",NA
877333960,NA,NA,NA,NA,"Cardinal",NA,NA,NA
877357924,NA,NA,NA,NA,"Cardinal","Campanile",NA,NA
877365138,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
877386004,"Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal",NA,"Cardinal"
877392960,NA,NA,NA,NA,"Cardinal","Cardinal","25 Meal Blocks",NA
877400108,"Cardinal","Cardinal",NA,"50 Flex Block",NA,"50 Meal Blocks",NA,NA
877441157,"Gold","Gold","105 Flex Block",NA,NA,NA,NA,NA
877482125,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
877491091,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
877547572,NA,NA,NA,NA,NA,NA,"Cardinal",NA
877567265,NA,NA,NA,NA,"Cardinal","Campanile",NA,NA
877586286,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
877733428,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
877816552,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
877859344,NA,NA,NA,NA,NA,NA,NA,"Cardinal"
877871324,NA,NA,NA,NA,NA,NA,NA,"Cardinal"
877903590,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
877930593,NA,NA,"Cardinal","Gold","Campanile","Campanile",NA,NA
878037885,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
878070898,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
878111967,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
878138008,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
878149982,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
878165937,NA,NA,NA,NA,"Gold","Gold",NA,NA
878173924,"25 Flex Block",NA,NA,NA,NA,NA,NA,NA
878184217,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
878211961,NA,NA,NA,NA,"Campanile","Campanile","Campanile","Campanile"
878224038,"105 Flex Block",NA,"105 Flex Block","85 Flex Block",NA,NA,NA,NA
878361050,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
878371057,NA,NA,NA,NA,NA,NA,"Gold","Gold"
878421161,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
878468203,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
878540505,NA,NA,NA,NA,NA,NA,"25 Meal Blocks",NA
878548344,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
878572359,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
878607466,NA,NA,NA,NA,"Cardinal","Cardinal","25 Meal Blocks",NA
878633445,"Gold","Gold",NA,NA,NA,NA,NA,NA
878641436,NA,NA,"Cardinal","Cardinal","Cardinal",NA,NA,NA
878698538,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
878726587,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
878759745,NA,NA,NA,NA,NA,NA,"Gold","Gold"
878763558,NA,"Gold","50 Flex Block",NA,NA,NA,NA,NA
878788573,"Cyclone","Cyclone",NA,NA,NA,NA,"Cardinal",NA
878916722,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
879013958,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
879073918,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
879134027,"Gold","Gold",NA,NA,NA,NA,NA,NA
879153017,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
879155087,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
879179073,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
879181057,NA,NA,"Cardinal","Cardinal","Campanile",NA,NA,NA
879226187,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
879287174,"Bronze","Bronze",NA,"50 Flex Block","50 Meal Blocks","50 Meal Blocks","50 Meal Blocks",NA
879307177,NA,NA,NA,NA,NA,NA,"Gold","Gold"
879358273,NA,NA,"Gold","Gold","Gold","Gold","Campanile","Campanile"
879435337,NA,NA,NA,NA,"Gold","Gold",NA,"25 Meal Blocks"
879450252,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
879490291,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
879492250,NA,NA,NA,NA,"Gold","Gold",NA,NA
879571497,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
879578470,"Cardinal","Cardinal","Cardinal","Cardinal","100 Meal Blocks","25 Meal Blocks","100 Meal Blocks","50 Meal Blocks"
879587678,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
879595981,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
879611457,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
879633739,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
879705607,NA,NA,"Cardinal",NA,NA,NA,NA,NA
879732608,"Cyclone","Cyclone",NA,"105 Flex Block",NA,"100 Meal Blocks","100 Meal Blocks",NA
879742656,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
879755657,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
879854787,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
879877724,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
879894703,"Gold","Gold",NA,NA,NA,NA,NA,NA
879897744,"Cardinal","Cardinal",NA,"50 Flex Block",NA,NA,NA,NA
879922791,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
879927831,NA,NA,"Cardinal","Cardinal","Cardinal",NA,NA,NA
879989872,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
880002911,NA,"Cardinal",NA,NA,NA,NA,NA,NA
880005018,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
880036026,"Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal",NA
880073025,"105 Flex Block",NA,NA,NA,NA,NA,NA,NA
880082900,NA,NA,NA,NA,"Cardinal",NA,NA,NA
880099043,NA,NA,"Cardinal",NA,NA,NA,NA,NA
880100129,"50 Flex Block",NA,NA,NA,NA,NA,NA,NA
880109143,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
880113862,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
880148100,"Cyclone","Cyclone","105 Flex Block",NA,NA,"25 Meal Blocks",NA,NA
880193178,NA,NA,NA,NA,"Gold","Gold",NA,NA
880202193,"Cardinal","Cardinal","Gold",NA,"Gold",NA,NA,NA
880230103,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
880231142,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
880250163,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
880260133,NA,NA,NA,NA,"Cardinal","Cardinal","Campanile","Campanile"
880321221,"Gold","Gold",NA,NA,NA,NA,NA,NA
880355292,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
880364318,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
880477475,NA,NA,"Gold","Gold",NA,NA,NA,NA
880504525,NA,"Cardinal",NA,NA,NA,NA,NA,NA
880521483,NA,NA,"Cardinal","Cardinal","Gold","Gold",NA,NA
880526577,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
880579525,"Cyclone","Cyclone",NA,NA,NA,NA,NA,NA
880652511,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
880688600,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
880691501,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
880746776,"Cardinal","Cardinal","50 Flex Block",NA,"50 Meal Blocks",NA,"25 Meal Blocks",NA
880756702,"Gold","Gold","Silver","Silver","50 Meal Blocks","50 Meal Blocks",NA,NA
880783680,NA,NA,"Gold","Gold",NA,NA,NA,NA
880865878,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
880866853,"85 Flex Block",NA,"Silver","Silver",NA,"Campanile",NA,NA
880884889,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
880886802,"Cardinal","Cardinal","25 Flex Block",NA,NA,NA,NA,NA
880915938,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
880937774,NA,NA,"Cyclone","Cyclone","Campanile","Campanile","Campanile","Campanile"
880961822,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
880974917,"Cyclone","Cyclone",NA,NA,NA,NA,NA,NA
881130259,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
881163713,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
881230232,"Cyclone","Cyclone",NA,NA,NA,NA,NA,NA
881233305,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
881259303,NA,NA,NA,NA,"Campanile","Campanile","Campanile","Campanile"
881269302,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
881307456,NA,"Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
881311190,NA,NA,"Gold","Gold",NA,NA,NA,NA
881343300,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
881406533,"Cardinal",NA,NA,NA,NA,NA,NA,NA
881485572,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
881532501,NA,NA,"Cardinal",NA,NA,NA,NA,NA
881539604,NA,NA,NA,NA,"Gold","Gold","25 Meal Blocks",NA
881589643,NA,NA,NA,NA,NA,"Cardinal","Campanile","Campanile"
881595697,NA,NA,"Gold","Gold",NA,NA,NA,NA
881745858,NA,NA,"Cyclone","Cyclone","50 Meal Blocks, Campanile","Campanile","Campanile","Campanile"
881756867,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
881805964,"Gold","Gold","50 Flex Block",NA,NA,NA,NA,NA
881869964,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
882031154,NA,NA,NA,NA,NA,NA,"100 Meal Blocks",NA
882044299,NA,NA,NA,NA,"Cardinal","Campanile",NA,NA
882077244,NA,NA,NA,NA,NA,"Cardinal",NA,NA
882091162,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
882134325,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
882141241,"Gold","Gold",NA,NA,NA,NA,NA,NA
882151222,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
882160273,NA,NA,"Cyclone","Cyclone",NA,NA,NA,NA
882236437,NA,NA,"Cardinal","Cardinal","100 Meal Blocks",NA,"50 Meal Blocks",NA
882252054,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
882426643,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
882434638,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
882451541,NA,NA,NA,NA,"Cardinal","Cardinal","Gold",NA
882484668,NA,NA,NA,NA,NA,NA,"Gold","Gold"
882507783,"105 Flex Block","85 Flex Block","50 Flex Block",NA,"100 Meal Blocks","100 Meal Blocks",NA,NA
882523786,"50 Flex Block",NA,NA,NA,NA,NA,NA,NA
882524785,NA,NA,NA,NA,"Cardinal","Gold","Campanile","Campanile"
882557766,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
882559773,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
882591601,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
882624818,"Cardinal","Cardinal",NA,NA,NA,"25 Meal Blocks",NA,NA
882666682,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
882705837,"Cardinal","Cardinal","50 Flex Block",NA,"25 Meal Blocks",NA,NA,NA
882706385,NA,NA,NA,NA,NA,NA,"Cardinal",NA
882726943,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
882802901,NA,NA,NA,NA,NA,NA,"Cardinal",NA
882813901,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
882830901,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
882849095,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
882904021,"Cardinal","Cardinal","Silver",NA,NA,NA,NA,NA
882915013,NA,NA,"Cardinal","Cardinal","Gold","Gold",NA,NA
882942167,"Gold","Gold",NA,NA,NA,NA,NA,NA
883016293,NA,NA,NA,NA,"Gold","Gold",NA,NA
883043065,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA
883064821,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
883135340,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
883191341,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
883241411,"Cardinal","Cardinal","85 Flex Block","85 Flex Block","50 Meal Blocks","50 Meal Blocks",NA,NA
883347656,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
883352668,NA,NA,"Gold","Gold","Campanile","Campanile",NA,NA
883354659,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
883377682,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal","100 Meal Blocks",NA
883485743,NA,NA,"25 Flex Block","25 Flex Block",NA,NA,NA,NA
883533730,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
883542867,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
883589833,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
883595813,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
883602820,NA,NA,NA,NA,"Campanile","Campanile",NA,NA
883628931,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
883701912,NA,NA,NA,NA,NA,NA,"Gold","Gold"
883706398,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
883712951,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA
883738064,"Cardinal","Cardinal","Silver",NA,NA,NA,NA,NA
883745088,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
883862167,NA,NA,NA,NA,"25 Meal Blocks",NA,NA,NA
883922237,NA,NA,"Cardinal",NA,NA,NA,NA,NA
883995258,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
884021361,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
884033300,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
884039770,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
884053499,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
884082188,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
884213433,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
884225699,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
884274695,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
884282530,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
884289694,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
884313766,"Gold","Gold",NA,NA,NA,NA,NA,NA
884373680,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
884569629,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
884572830,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
884586997,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
884609004,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
884670920,"Gold","Gold",NA,NA,NA,NA,NA,NA
884782081,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
884791082,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
884793118,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
884830249,"Cardinal",NA,NA,NA,NA,NA,NA,NA
884835119,NA,NA,NA,NA,"Cardinal","Gold","Gold","Gold"
884880183,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
884925307,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
885003450,NA,NA,NA,NA,NA,NA,"Gold","Gold"
885033536,"Gold","Gold","Silver","Silver","100 Meal Blocks, 50 Meal Blocks","25 Meal Blocks, 100 Meal Blocks","100 Meal Blocks, 50 Meal Blocks","50 Meal Blocks"
885037582,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
885048591,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
885078574,"Gold","Gold",NA,NA,NA,NA,NA,NA
885125652,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
885128635,"Gold","Gold","Bronze","Bronze",NA,NA,NA,NA
885128686,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
885136693,NA,NA,NA,NA,"Cardinal",NA,NA,NA
885168013,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
885231758,NA,NA,"Silver","Silver","25 Meal Blocks",NA,NA,NA
885249769,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
885308804,"Gold","Gold","25 Flex Block",NA,NA,NA,NA,NA
885424918,NA,NA,NA,NA,"Cardinal","Cardinal","Campanile","Campanile"
885498381,NA,NA,NA,NA,NA,NA,"Cardinal","Campanile"
885572087,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
885582991,NA,NA,NA,NA,NA,NA,NA,"Cardinal"
885616014,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
885708255,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
885729264,NA,NA,"Gold","Gold",NA,NA,NA,NA
885741249,NA,NA,"25 Flex Block","25 Flex Block",NA,NA,NA,NA
885892220,NA,NA,NA,NA,NA,NA,"Cardinal",NA
885972489,"Cyclone","Cyclone",NA,NA,"100 Meal Blocks","100 Meal Blocks","100 Meal Blocks","100 Meal Blocks"
885973408,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
885975468,NA,NA,NA,NA,"25 Meal Blocks",NA,NA,NA
885979470,"Cardinal","CyFlex",NA,NA,NA,NA,NA,NA
886011638,"Gold","Gold","Gold","Gold","50 Meal Blocks","50 Meal Blocks","50 Meal Blocks","50 Meal Blocks"
886041524,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
886093655,NA,NA,NA,NA,"Cardinal","Cardinal","Campanile","Campanile"
886154758,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
886187796,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
886215828,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
886216817,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
886297811,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
886317962,"Gold","Gold",NA,NA,NA,NA,NA,NA
886325937,"Cardinal","Cardinal",NA,NA,"50 Meal Blocks",NA,"25 Meal Blocks",NA
886372923,NA,NA,NA,NA,NA,NA,"Cardinal","Campanile"
886386936,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
886394988,NA,NA,NA,NA,"Gold","Campanile",NA,NA
886449095,NA,NA,NA,NA,"Cardinal","Cardinal",NA,"25 Meal Blocks"
886452067,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
886457005,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
886612100,NA,NA,NA,NA,NA,NA,NA,"25 Meal Blocks"
886667331,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
886706358,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
886808411,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
886882468,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
886930131,NA,NA,NA,NA,NA,NA,"25 Meal Blocks",NA
886936577,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Gold"
886951709,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
886972431,NA,NA,"Cardinal","Cardinal","Campanile","Cardinal","50 Meal Blocks",NA
887011651,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
887078621,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
887088755,NA,NA,NA,"Cardinal","Campanile","Campanile",NA,NA
887129834,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA
887180768,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
887319654,NA,NA,NA,NA,NA,NA,"Cardinal",NA
887334058,"Cardinal","Cardinal","50 Flex Block","85 Flex Block","Gold","Campanile",NA,NA
887394017,"50 Flex Block","85 Flex Block",NA,NA,NA,NA,NA,NA
887443090,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
887499173,NA,NA,NA,NA,"Cardinal","Cardinal","Campanile","Gold"
887522172,NA,NA,"Cardinal",NA,NA,NA,NA,NA
887525217,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
887535299,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
887540133,NA,NA,NA,NA,"Cardinal","Cardinal","100 Meal Blocks",NA
887567256,NA,NA,"Cyclone","Gold","25 Meal Blocks",NA,"25 Meal Blocks",NA
887576237,NA,NA,NA,NA,"Gold","Gold",NA,NA
887594950,NA,NA,NA,NA,NA,NA,"100 Meal Blocks",NA
887617396,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
887688080,NA,NA,NA,NA,NA,NA,"Gold","Gold"
887692281,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
887710837,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
887736477,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
887748432,"Cardinal",NA,NA,NA,NA,NA,NA,NA
887773391,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
887792320,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
887815569,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
887843546,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
887866573,NA,NA,"50 Flex Block","105 Flex Block",NA,NA,NA,NA
887883558,"Gold","Gold",NA,NA,NA,NA,NA,NA
887887544,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
887913510,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
887955677,NA,NA,NA,NA,"Cardinal","Cardinal","Gold","Gold"
887959654,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
888026843,NA,NA,"Cardinal","Cardinal","Cardinal","Campanile",NA,NA
